category|word|jword|jwordread|page|jpage|
4|Trauma Patch|蘇生パッチ [ 蘇生 パッチ スラップ]|そせいぱっち|4: p.330|4: p.359 / 4A: p.418|
4|Latex Face Mask|ラテックス・フェイスマスク [ ラテックス フェイス マスク]|らてっくすふぇいすますく|4: p.330|4: p.359 / 4A: p.418|
4|Nanopaste Diguise|ナノペースト変装 [ ナノ ペースト 変装]|なのぺーすとへんそう|4: p.330|4: p.359 / 4A: p.418|
4|Commlink (Headware)|コムリンク (ヘッドウェア) [ コム リンク ヘッド ウェア]|こむりんく|4: p.330|4: p.361 / 4A: p.419|
4|Control Rig|制御リグ [ 制御 リグ]|せいぎょりぐ|4: p.331|4: p.361 / 4A: p.419|
4|Cranial Bombs|頭蓋爆弾 [ 頭蓋 爆弾]|ずがいばくだん|4: p.331|4: p.361 / 4A: p.419|
4|Datajack|データジャック [ データ ジャック]|でーたじゃっく|4: p.331|4: p.361 / 4A: p.419|
4|Data Lock|データロック [ データ ロック]|でーたろっく|4: p.331|4: p.361 / 4A: p.419|
4|Sim Module (Headware)|シム・モジュール (ヘッドウェア) [ シム モジュール ヘッド ウェア]|しむもじゅーる|4: p.331|4: p.361 / 4A: p.420|
4|Olfactory Booster|嗅覚増幅器 [ 嗅覚 増幅器]|きゅうかくぞうふくき|4: p.331|4: p.361 / 4A: p.420|
4|Taste Booster|味覚増幅器 [ 味覚 増幅器]|みかくぞうふくき|4: p.331|4: p.361 / 4A: p.420|
4|Tooth Compartment|歯内容器 [ 歯内 容器]|しないようき|4: p.331|4: p.362 / 4A: p.420|
4|Ultrasound Sensor|超音波センサー (ヘッドウェア) [ 超 音波 センサー ヘッド ウェア]|ちょうおんぱせんさー|4: p.331|4: p.362 / 4A: p.420|
4|Voice Modulator|声紋変調器 [ 声紋 変調器]|せいもんへんちょうき|4: p.331|4: p.362 / 4A: p.420|
4|Cybereyes|サイバーアイ [ サイバー アイ]|さいばーあい|4: p.332|4: p.362 / 4A: p.421|
4|Eye Recording Unit|録画ユニット [ 録画 ユニット]|ろくがゆにっと|4: p.332|4: p.362 / 4A: p.421|
4|Flare Compensation (Eyeware)|大光量補正 (アイウェア) [ 大 光量 補正 アイ ウェア]|だいこうりょうほせい|4: p.332|4: p.362 / 4A: p.421|
4|Image Link (Eyeware)|映像リンク (アイウェア) [ 映像 リンク アイ ウェア]|えいぞうりんく|4: p.332|4: p.362 / 4A: p.421|
4|Low-Light Vision (Eyeware)|低光量補正 (アイウェア) [ 低 光量 補正 アイ ウェア]|ていこうりょうほせい|4: p.332|4: p.362 / 4A: p.421|
4|Ocular Drone|眼球ドローン [ 眼球 ドローン]|がんきゅうどろーん|4: p.332|4: p.362 / 4A: p.421|
4|Protective Covers|保護カバー [ 保護 カバー]|ほごかばー|4: p.332|4: p.362 / 4A: p.421|
4|Retinal Duplication|網膜複製 [ 網膜 複製]|もうまくふくせい|4: p.333|4: p.363 / 4A: p.421|
4|Smartlink (Eyeware)|スマートリンク (アイウェア) [ スマート リンク アイ ウェア]|すまーとりんく|4: p.333|4: p.363 / 4A: p.421|
4|Thermographic Vision (Eyeware)|熱映像視野 (アイウェア) [ 熱 映像 視野 アイ ウェア]|ねつえいぞうしや|4: p.333|4: p.363 / 4A: p.421|
4|Vision Enhancement (Eyeware)|視覚強化 (アイウェア) [ 視覚 強化 アイ ウェア]|しかくきょうか|4: p.333|4: p.363 / 4A: p.421|
4|Vision Magnification (Eyeware)|映像拡大 (アイウェア) [ 映像 拡大 ( アイ ウェア]|えいぞうかくだい|4: p.333|4: p.363 / 4A: p.421|
4|Cyberears|サイバーイア [ サイバー イア]|さいばーいあ|4: p.333|4: p.363 / 4A: p.421|
4|Audio Enhancement (Eyeware)|聴覚強化 (イアウェア) [ 聴覚 強化 イア ウェア]|ちょうかくきょうか|4: p.333|4: p.363 / 4A: p.422|
4|Balance Augmenter|平衡強化 [ 平衡 強化]|へいこうきょうか|4: p.333|4: p.363 / 4A: p.422|
4|Damper|ダンパー [ ダンパー]|だんぱー|4: p.333|4: p.363 / 4A: p.422|
4|Ear Recording Unit|録音ユニット [ 録音 ユニット]|ろくおんゆにっと|4: p.333|4: p.363 / 4A: p.422|
4|Select Sound Filter (Eyeware)|音声選別フィルター (イアウェア) [ 音声 選別 フィルター イア ウェア]|おんせいせんべつふぃるたー|4: p.333|4: p.363 / 4A: p.422|
4|Sound Link|音声リンク [ 音声 リンク]|おんせいりんく|4: p.333|4: p.363 / 4A: p.422|
4|Spatial Recognizer (Eyeware)|音源探知 (イアウェア) [ 音源 探知 イア ウェア]|おんげんたんち|4: p.333|4: p.363 / 4A: p.422|
4|Bone Lacing|骨格補綴 [ 骨格 補綴 ボーン レイシング]|こっかくほてい|4: p.333|4: p.363 / 4A: p.422|
4|Cosmetic Modification|美容外科整形 [ 美容 外科 整形]|びようげかせいけい|4: p.333|4: p.363 / 4A: p.422|
4|Dermal Plating|皮膚装甲 [ 皮膚 装甲 ダーマル プレーティング]|ひふそうこう|4: p.333|4: p.363 / 4A: p.422|
4|Fingertip Compartment|指先容器 [ 指先 容器]|ゆびさきようき|4: p.334|4: p.364 / 4A: p.422|
4|Grapple Gun (Bodyware)|グラップル・ガン (ボディウェア) [ グラップル ガン ボディ ウェア]|ぐらっぷるがん|4: p.334|4: p.364 / 4A: p.422|
4|Internal Air Tank|内蔵空気タンク [ 内蔵 空気 タンク]|ないぞうくうきたんく|4: p.334|4: p.364 / 4A: p.422|
4|Muscle Replacement|人工筋肉 [ 人工 筋肉 マッスル リプレイスメント]|じんこうきんにく|4: p.334|4: p.364 / 4A: p.423|
4|Reaction Enhancers|反応力強化 [ 反応力 強化 リアクション エンハンサー]|はんのうりょくきょうか|4: p.334|4: p.364 / 4A: p.423|
4|Simrig (Bodyware)|シムリグ (ボディウェア) [ シム リグ ボディ ウェア]|しむりぐ|4: p.334|4: p.364 / 4A: p.423|
4|Skillwires|スキルワイア [ スキル ワイア]|すきるわいあ|4: p.335|4: p.364 / 4A: p.423|
4|Smuggling Compartment|密輸用容器 [ 密輸 用 容器]|みつゆようようき|4: p.335|4: p.364 / 4A: p.423|
4|Touch Link|タッチリンク [ タッチ リンク 触覚]|たっちりんく|4: p.335|4: p.364 / 4A: p.423|
4|Wired Reflexes|強化反射神経 [ 強化 反射 神経 ワイアード リフレックス]|きょうかはんしゃしんけい|4: p.335|4: p.364 / 4A: p.423|
4|Cyberlimbs|サイバーリム [ サイバー リム]|さいばーりむ|4: p.335|4: p.365 / 4A: p.423|
4||標準モデル (サイバーリム) [ 標準 モデル サイバー リム]|ひょうじゅんもでるさいばーりむ||4: p.365 / 4A: p.424|
4||特注モデル (サイバーリム) [ 特注 モデル サイバー リム]|とくちゅうもでるさいばーりむ||4: p.365 / 4A: p.424|
4|Obvious Cyberlimbs|非偽装型サイバーリム [ 非 偽装型 サイバー リム]|ひぎそうがたさいばーりむ|4: p.335|4: p.365 / 4A: p.425|
4|Synthetic Cyberlimbs|偽装型サイバーリム [ 偽装 型 サイバー リム]|ぎそうがたさいばーりむ|4: p.335|4: p.365 / 4A: p.425|
4|Cyberlimb Enhancements|サイバーリム強化 [ サイバー リム 強化]|さいばーりむきょうか|4: p.335|4: p.365 / 4A: p.425|
4|Cyberarm Gyromount|サイバーリム・ジャイロマウント [ サイバー リム ジャイロ マウント]|さいばーりむじゃいろまうんと|4: p.335|4: p.365 / 4A: p.425|
4|Cyberarm Slide|サイバーリム・スライド [ サイバー リム スライド]|さいばーりむすらいど|4: p.335|4: p.365 / 4A: p.425|
4|Cyber Holster|サイバー・ホルスター [ サイバー ホルスター]|さいばーほるすたー|4: p.335|4: p.365 / 4A: p.425|
4|Hydraulic Jacks|油圧ジャッキ [ 油圧 ジャッキ]|ゆあつじゃっき|4: p.335|4: p.365 / 4A: p.426|
4|Large Smuggling Compartment|密輸用大容量容器 [ 密輸 用 大 容量 容器]|みつゆようだいようりょうようき|4: p.336|4: p.366 / 4A: p.426|
4|Cyberguns|サイバーガン [ サイバー ガン]|さいばーがん|4: p.336|4: p.366 / 4A: p.426|
4|Cyber Melee Weapons|サイバー近接武器 [ サイバー 近接 武器]|さいばーきんせつぶき|4: p.336|4: p.366 / 4A: p.426|
4||ハンドレイザー [ ハンド レイザー]|はんどれいざー||4: p.366 / 4A: p.426|
4||ショックハンド [ ショック ハンド]|しょっくはんど||4: p.366 / 4A: p.426|
4|Adrenaline Pump|アドレナリン・ポンプ [ アドレナリン ポンプ]|あどれなりんぽんぷ|4: p.338|4: p.367 / 4A: p.427|
4|Bone Density Augmentation|骨密度強化 [ 骨密度 強化]|こつみつどきょうか|4: p.338|4: p.368 / 4A: p.427|
4|Cat's Eyes|猫目 [ 猫 目 眼]|ねこめ|4: p.338|4: p.368 / 4A: p.427|
4|Digestive Expansion|消化力強化 [ 消化 力 強化]|しょうかりょくきょうか|4: p.338|4: p.368 / 4A: p.427|
4|Enhanced Articulation|関節強化 [ 関節 強化]|かんせつきょうか|4: p.338|4: p.368 / 4A: p.427|
4|Muscle Augmentation|筋肉強化 [ 筋肉 強化]|きんにくきょうか|4: p.339|4: p.368 / 4A: p.427|
4|Muscle Toner|筋肉調律 [ 筋肉 調律]|きんにくちょうりつ|4: p.339|4: p.368 / 4A: p.427|
4|Orthoskin|オルソスキン [ オルソ スキン]|おるそすきん|4: p.339|4: p.368 / 4A: p.427|
4|Pathogenic Defense|免疫強化 [ 免疫 強化]|めんえききょうか|4: p.339|4: p.368 / 4A: p.427|
4|Platelet Factories|血小板工場 [ 血小板 工場]|けっしょうばんこうじょう|4: p.339|4: p.368 / 4A: p.427|
4|Skin Pocket|皮下ポケット [ 皮下 ポケット]|ひかぽけっと|4: p.339|4: p.368 / 4A: p.427|
4|Suprathyroid Gland|超甲状腺 [ 超 甲状腺]|ちょうこうじょうせん|4: p.339|4: p.368 / 4A: p.427|
4|Symbiotes|共生体 [ 共 生体]|きょうせいたい|4: p.339|4: p.368 / 4A: p.427|
4|Synthacardium|合成心筋 [ 合成 心筋]|ごうせいしんきん|4: p.339|4: p.368 / 4A: p.428|
4|Tailored Pheromones|テイラード・フェロモン [ テイラード フェロモン]|ていらーどふぇろもん|4: p.339|4: p.368 / 4A: p.428|
4|Toxin Extractor|毒物抽出 [ 毒物 抽出]|どくぶつちゅうしゅつ|4: p.339|4: p.368 / 4A: p.428|
4|Tracheal Filter|気管フィルター [ 気管 フィルター]|きかんふぃるたー|4: p.339|4: p.368 / 4A: p.428|
4|Cerebral Booster|大脳強化 [ 大脳 強化]|だいのうきょうか|4: p.339|4: p.368 / 4A: p.428|
4|Damage Compensator|ダメージ補正器 [ ダメージ 補正器]|だめーじほせいき|4: p.340|4: p.368 / 4A: p.428|
4|Mnemonic Enhancer|記憶力増強 [ 記憶力 増強]|きおくりょくぞうきょう|4: p.340|4: p.368 / 4A: p.428|
4|Pain Editor|痛覚遮断 [ 痛覚 遮断]|つうかくしゃだん|4: p.340|4: p.369 / 4A: p.428|
4|Reflex Recorder|反射記録器 [ 反射 記録 器]|はんしゃきろくき|4: p.340|4: p.369 / 4A: p.429|
4|Sleep Regulator|制眠器 [ 制眠 器]|せいみんき|4: p.340|4: p.369 / 4A: p.429|
4|Synaptic Booster|神経増速 [ 神経 増速]|しんけいぞうそく|4: p.340|4: p.369 / 4A: p.429|
4|Spellcasting Focus (Gear)|呪文行使収束具 [ 呪文 行使 収束具]|じゅもんこうししゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Counterspelling Focus (Gear)|呪文対抗収束具 (装備) [ 呪文 対抗 収束具]|じゅもんたいこうしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Sustaining Focus (Gear)|呪文維持収束具 (装備) [ 呪文 維持 収束具]|じゅもんいじしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Summoning Focus (Gear)|召喚収束具 (装備) [ 召喚 収束具]|しょうかんしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Banishing Focus (Gear)|放逐収束具 (装備) [ 放逐 収束具]|ほうちくしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Binding Focus (Gear)|束縛収束具 (装備) [ 束縛 収束具]|そくばくしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Weapon Focus (Gear)|武器収束具 (装備) [ 武器 収束具]|ぶきしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Power Focus (Gear)|魔力収束具 (装備) [ 魔力 収束具]|まりょくしゅうそくぐ|4: p.340|4: p.370 / 4A: p.430|
4|Magical Supplies|魔法素材 [ 魔法 素材]|まほうそざい|4: p.340|4: p.370 / 4A: p.430|
4|Fetishes|呪物 [ 呪物]|じゅぶつ|4: p.340|4: p.370 / 4A: p.430|
4|Rigger Adaptation|リガー対応 [ リガー 対応]|りがーたいおう|4: p.341|4: p.369 / 4A: p.430|
4|Weapon Mounts|武器マウント [ 武器 マウント 銃座]|ぶきまうんと|4: p.341|4: p.369 / 4A: p.430|
4|Dodge Scoot|ダッジ・スクート [ ダッジ スクート]|だっじすくーと|4: p.341|4: p.370 / 4A: p.430|
4|Harley-Davidson Scorpion|ハーレー ダビッドソン スコーピオン [ ハーレー ダビッドソン スコーピオン]|はーれーだびっどそんすこーぴおん|4: p.341|4: p.370 / 4A: p.430|
4|Yamaha Growler|ヤマハ・グロウラー [ ヤマハ グロウラー]|やまはぐろうらー|4: p.341|4: p.370 / 4A: p.430|
4|Suzuki Mirage|スズキ・ミラージュ [ スズキ ミラージュ]|すずきみらーじゅ|4: p.341|4: p.370 / 4A: p.430|
4|Honda Spirit|ホンダ・スピリット [ ホンダ スピリット]|ほんだすぴりっと|4: p.341|4: p.370 / 4A: p.430|
4||フォード・スパイラル 115Ti [ フォード スパイラル 115Ti]|ふぉーどすぱいらる115Ti||4A: p.430|
4|Mercury Comet|マーキュリー・コメット [ マーキュリー コメット]|まーきゅりーこめっと|4: p.341|4: p.370 / 4A: p.430|
4||トヨタ・ゴーファー [ トヨタ ゴーファー]|とよたごーふぁー||4A: p.430|
4|Mitshbishi Nightsky|ミツビシ・ナイトスカイ [ ミツビシ ナイト スカイ]|みつびしないとすかい|4: p.341|4: p.370 / 4A: p.431|
4|Eurocar Westwind 3000|ユーロカー・ウェストウィンド 3000 [ ユーロカー ウェスト ウィンド 3000]|ゆーろかーうぇすとうぃんど3000|4: p.341|4: p.370 / 4A: p.431|
4|GMC Bulldog Step-van|GMC ブルドック・ステップバン [ GMC ブルドック ステップ バン]|GMCぶるどっくばん|4: p.341|4: p.370 / 4A: p.431|
4|GMC Everglades|GMC エバーグレーズ [ GMC エバー グレーズ]|GMCえばーぐれーず|4: p.341|4: p.370 / 4A: p.431|
4|Chrysler-Nissan Patrol-1|クライスラー-ニッサン・パトロール1 [ クライスラー - ニッサン パトロール 1]|くらいすらーにっさんぱとろーる1|4: p.341|4: p.370 / 4A: p.431|
4|GMC Beachcraft|GMC ビーチクラフト [ GMC ビーチ クラフト]|GMCびーちくらふと|4: p.341|4: p.370 / 4A: p.431|
4|Ares Citymaster|アレス・シティマスター [ アレス シティマスター]|あれすしてぃますたー|4: p.341|4: p.370 / 4A: p.431|
4|Samuvani Criscraft Otter|サミュバーニ・クリスクラフト・オッター [ サミュバーニ クリスクラフト オッター]|さみゅばーにくりすくらふとおったー|4: p.341|4: p.371 / 4A: p.431|
4|Marine Tech Sea Nymph|マリンテック・シーニンフ [ マリンテック シーニンフ]|まりんてっくしーにんふ|4: p.341|4: p.371 / 4A: p.431|
4||モーガン・カトラス [ モーガン カトラス]|もーがんかとらす||4A: p.431|
4|Vulkan Electronaut|バルカン・エレクトロノート [ バルカン エレクトロノート]|ばるかんえれくとろのーと|4: p.341|4: p.371 / 4A: p.431|
4|Cessna C750|セスナ C750 [ セスナ C750]|せすなC750|4: p.341|4: p.371 / 4A: p.431|
4|Ares Dragon|アレス・ドラゴン [ アレス ドラゴン]|あれすどらごん|4: p.341|4: p.371 / 4A: p.431|
4|Hughes Stallion|ヒューズ・スタリオン [ ヒューズ スタリオン]|ひゅーずすたりおん|4: p.341|4: p.371 / 4A: p.431|
4|Northrup Wasp|ノースロップ・ワスプ [ ノースロップ ワスプ]|のーすろっぷわすぷ|4: p.341|4: p.371 / 4A: p.431|
4|GMC Banshee|GMC バンシー [ GMC バンシー]|GMCばんしー|4: p.341|4: p.371 / 4A: p.432|
4|Federated Boing Commuter|フェデレーテッド・ボーイング・コミューター [ フェデレーテッド ボーイング コミューター]|ふぇでれーてっどぼーいんぐこみゅーたー|4: p.341|4: p.371 / 4A: p.432|
4|Shiawase Kanmushi|シアワセ・カンムシ [ シアワセ カンムシ]|しあわせかんむし|4: p.341|4: p.371 / 4A: p.432|
4|Sikorsky-Bell Microskimmer|シコルスキー・ベル・マイクロスキマー [ シコルスキー ベル マイクロ スキマー]|しこるすきーべるまいくろすきまー|4: p.341|4: p.371 / 4A: p.432|
4|Lone Star iBall|ローンスター iボール [ ローン スター iボール]|ろーんすたーiぼーる|4: p.341|4: p.371 / 4A: p.432|
4|MCT Fly-Spy|MCT フライスパイ [ MCT フライ スパイ]|MCTふらいすぱい|4: p.341|4: p.371 / 4A: p.432|
4|Aztechnology Crawler|アズテクノロジー・クロウラー [ アズテクノロジー クロウラー]|あずてくのろじーくろうらー|4: p.341|4: p.371 / 4A: p.432|
4|Lockheed Optic-X|ロッキード・オプティック-X [ ロッキード オプティック - X]|ろっきーどおぷてぃっくX|4: p.341|4: p.371 / 4A: p.432|
4|GM-Nissan Dobelman|GM-ニッサン・ドーベルマン [ GM - ニッサン ドーベルマン]|GMにっさんどーべるまん|4: p.341|4: p.371 / 4A: p.432|
4|MCT-Nissan Roto-Drone|MCT-ニッサン・ロトドローン [ MCT - ニッサン ロト ドローン]|MCTにっさんろとどろーん|4: p.341|4: p.371 / 4A: p.432|
4|Renraku Stormcloud|レンラク・ストームクラウド [ レンラク ストーム クラウド]|れんらくすとーむくらうど|4: p.341|4: p.371 / 4A: p.432|
4|Cyberspace Designs Dalmatian|サイバースペース・デザイン・ダルメシアン [ サイバー スペース デザイン ダルメシアン]|さいばーすぺーすでざいんだるめしあん|4: p.341|4: p.371 / 4A: p.432|
4|CrashCart AutoDoc|クラッシュカート・オートドク [ クラッシュ カート オート ドク]|くらっしゅかーとおーとどく|4: p.341|4: p.371 / 4A: p.432|
4|Steel Lynx Combat Drone|スティール・リンクス・コンバットドローン [ スティール リンクス コンバット ドローン]|すてぃーるりんくすこんばっとどろーん|4: p.341|4: p.371 / 4A: p.432|
